 written on 25Aug2025 at 11:25:52 
           8
         165
    3    2    2    2    1    2    3    2    2    3    3    1    3    2    1
    1    2    2    1    1    1    2    3    1    1    1    1    3    1    1
    1    1    1    3    2    2    3    3    2    1    1    2    1    1    1
    1    1    2    1    1    1    1    2    1    1    1    1    1    3    1
    1    1    1    3    2    1    2    2    2    2    1    1    1    2    2
    1    1    1    1    2    1    1    1    1    1    2    1    1    1    1
    2    2    1    1    1    2    2    2    2    1    2    3    1    1    1
    1    3    1    1    1    1    1    2    1    1    1    1    2    1    1
    1    1    1    2    1    1    2    3    3    2    2    3    1    1    1
    1    1    3    1    1    1    1    3    2    1    1    1    2    2    1
    1    2    3    1    3    3    2    2    3    2    1    2    2    2    3
   -3    2    1    5    8   -0.000086   -0.000000
   -3    2    1    6    8   -0.000414    0.000000
   -3    2    1    7    8   -0.001917    0.000000
   -3    2    1    8    8    0.002044   -0.000000
   -3    2    2    1    1   -0.000692   -0.000000
   -3    2    2    2    1    0.000000    0.000000
   -3    2    2    3    1   -0.000110    0.000000
   -3    2    2    4    1   -0.000110   -0.000000
   -3    2    2    5    1    0.000221    0.000000
   -3    2    2    6    1   -0.000593   -0.000000
   -3    2    2    7    1    0.000294   -0.000000
   -3    2    2    8    1    0.000294   -0.000000
   -3    2    2    1    2   -0.000000    0.000000
   -3    2    2    2    2   -0.000691    0.000000
   -3    2    2    3    2   -0.000191    0.000000
   -3    2    2    4    2    0.000191   -0.000000
   -3    2    2    5    2   -0.000000   -0.000000
   -3    2    2    6    2    0.000000    0.000000
   -3    2    2    7    2   -0.000511   -0.000000
   -3    2    2    8    2    0.000511    0.000000
   -3    2    2    1    3   -0.000110   -0.000000
   -3    2    2    2    3   -0.000191    0.000000
   -3    2    2    3    3   -0.000001    0.000000
   -3    2    2    4    3   -0.000202    0.000000
   -3    2    2    5    3   -0.000201    0.000000
   -3    2    2    6    3   -0.000018   -0.000000
   -3    2    2    7    3   -0.000017    0.000000
   -3    2    2    8    3    0.000335   -0.000000
   -3    2    2    1    4   -0.000110    0.000000
   -3    2    2    2    4    0.000191   -0.000000
   -3    2    2    3    4   -0.000202    0.000000
   -3    2    2    4    4   -0.000001   -0.000000
   -3    2    2    5    4   -0.000201   -0.000000
   -3    2    2    6    4   -0.000018    0.000000
   -3    2    2    7    4    0.000335   -0.000000
   -3    2    2    8    4   -0.000017    0.000000
   -3    2    2    1    5    0.000221   -0.000000
   -3    2    2    2    5   -0.000000    0.000000
   -3    2    2    3    5   -0.000201    0.000000
   -3    2    2    4    5   -0.000201   -0.000000
   -3    2    2    5    5   -0.000001   -0.000000
   -3    2    2    6    5    0.000335    0.000000
   -3    2    2    7    5   -0.000017   -0.000000
   -3    2    2    8    5   -0.000017   -0.000000
   -3    2    2    1    6   -0.000000   -0.000000
   -3    2    2    2    6    0.000000    0.000000
   -3    2    2    3    6   -0.000000   -0.000000
   -3    2    2    4    6   -0.000000    0.000000
   -3    2    2    5    6   -0.000000   -0.000000
   -3    2    2    6    6   -0.000150   -0.000000
   -3    2    2    7    6   -0.000118   -0.000000
   -3    2    2    8    6   -0.000118    0.000000
   -3    2    2    1    7    0.000000    0.000000
   -3    2    2    2    7   -0.000000    0.000000
   -3    2    2    3    7   -0.000000    0.000000
   -3    2    2    4    7    0.000000   -0.000000
   -3    2    2    5    7    0.000000    0.000000
   -3    2    2    6    7   -0.000118    0.000000
   -3    2    2    7    7   -0.000145    0.000000
   -3    2    2    8    7   -0.000121   -0.000000
   -3    2    2    1    8   -0.000000    0.000000
   -3    2    2    2    8    0.000000    0.000000
   -3    2    2    3    8   -0.000000   -0.000000
   -3    2    2    4    8    0.000000    0.000000
   -3    2    2    5    8   -0.000000    0.000000
   -3    2    2    6    8   -0.000118    0.000000
   -3    2    2    7    8   -0.000121   -0.000000
   -3    2    2    8    8   -0.000145    0.000000
   -2   -2    1    1    1   -0.000692    0.000000
   -2   -2    1    2    1   -0.000000    0.000000
   -2   -2    1    3    1    0.000110   -0.000000
   -2   -2    1    4    1    0.000110   -0.000000
   -2   -2    1    5    1    0.000221    0.000000
   -2   -2    1    6    1   -0.000000    0.000000
   -2   -2    1    7    1    0.000725   -0.000000
   -2   -2    1    8    1    0.000725    0.000000
   -2   -2    1    1    2    0.000000   -0.000000
   -2   -2    1    2    2   -0.000691    0.000000
   -2   -2    1    3    2    0.000191    0.000000
   -2   -2    1    4    2   -0.000191    0.000000
   -2   -2    1    5    2   -0.000000   -0.000000
   -2   -2    1    6    2   -0.000000    0.000000
   -2   -2    1    7    2   -0.005394    0.000000
   -2   -2    1    8    2    0.005394   -0.000000
   -2   -2    1    1    3    0.000110   -0.000000
   -2   -2    1    2    3    0.000191    0.000000
   -2   -2    1    3    3   -0.000001    0.000000
   -2   -2    1    4    3   -0.000202    0.000000
   -2   -2    1    5    3    0.000201   -0.000000
   -2   -2    1    6    3   -0.000365    0.000000
   -2   -2    1    7    3   -0.000000    0.000000
   -2   -2    1    8    3    0.000000    0.000000
   -2   -2    1    1    4    0.000110    0.000000
   -2   -2    1    2    4   -0.000191    0.000000
   -2   -2    1    3    4   -0.000202    0.000000
   -2   -2    1    4    4   -0.000001   -0.000000
   -2   -2    1    5    4    0.000201    0.000000
   -2   -2    1    6    4   -0.000365    0.000000
   -2   -2    1    7    4   -0.000000    0.000000
   -2   -2    1    8    4    0.000000   -0.000000
   -2   -2    1    1    5    0.000221    0.000000
   -2   -2    1    2    5   -0.000000   -0.000000
   -2   -2    1    3    5    0.000201   -0.000000
   -2   -2    1    4    5    0.000201   -0.000000
   -2   -2    1    5    5   -0.000001    0.000000
   -2   -2    1    6    5   -0.000000    0.000000
   -2   -2    1    7    5    0.000410   -0.000000
   -2   -2    1    8    5    0.000410   -0.000000
   -2   -2    1    1    6   -0.006454    0.000000
   -2   -2    1    2    6   -0.000000   -0.000000
   -2   -2    1    3    6   -0.000000    0.000000
   -2   -2    1    4    6    0.000000   -0.000000
   -2   -2    1    5    6   -0.000000    0.000000
   -2   -2    1    6    6   -0.000150    0.000000
   -2   -2    1    7    6    0.000118   -0.000000
   -2   -2    1    8    6    0.000118   -0.000000
   -2   -2    1    1    7    0.000000   -0.000000
   -2   -2    1    2    7   -0.000000    0.000000
   -2   -2    1    3    7   -0.005033    0.000000
   -2   -2    1    4    7   -0.000000    0.000000
   -2   -2    1    5    7   -0.000000   -0.000000
   -2   -2    1    6    7    0.000118    0.000000
   -2   -2    1    7    7   -0.000145   -0.000000
   -2   -2    1    8    7   -0.000121    0.000000
   -2   -2    1    1    8    0.000000    0.000000
   -2   -2    1    2    8   -0.000000    0.000000
   -2   -2    1    3    8    0.000000   -0.000000
   -2   -2    1    4    8   -0.005033    0.000000
   -2   -2    1    5    8    0.000000   -0.000000
   -2   -2    1    6    8    0.000118   -0.000000
   -2   -2    1    7    8   -0.000121   -0.000000
   -2   -2    1    8    8   -0.000145   -0.000000
   -2   -2    2    1    1   -0.001702   -0.000000
   -2   -2    2    2    1    0.000000    0.000000
   -2   -2    2    3    1   -0.000000   -0.000000
   -2   -2    2    4    1   -0.000000    0.000000
   -2   -2    2    5    1   -0.000000   -0.000000
   -2   -2    2    6    1    0.000000   -0.000000
   -2   -2    2    7    1    0.000239    0.000000
   -2   -2    2    8    1    0.000239    0.000000
   -2   -2    2    1    2   -0.000000    0.000000
   -2   -2    2    2    2   -0.000357    0.000000
   -2   -2    2    3    2   -0.000000   -0.000000
   -2   -2    2    4    2    0.000000   -0.000000
   -2   -2    2    5    2    0.000000    0.000000
   -2   -2    2    6    2   -0.000000    0.000000
   -2   -2    2    7    2   -0.000258    0.000000
   -2   -2    2    8    2    0.000258    0.000000
   -2   -2    2    1    3    0.000000   -0.000000
   -2   -2    2    2    3    0.000000    0.000000
   -2   -2    2    3    3    0.000599   -0.000000
   -2   -2    2    4    3   -0.000000    0.000000
   -2   -2    2    5    3   -0.000000   -0.000000
   -2   -2    2    6    3   -0.000060    0.000000
   -2   -2    2    7    3    0.000000   -0.000000
   -2   -2    2    8    3    0.000000   -0.000000
   -2   -2    2    1    4    0.000000   -0.000000
   -2   -2    2    2    4   -0.000000   -0.000000
   -2   -2    2    3    4    0.000000    0.000000
   -2   -2    2    4    4    0.000599   -0.000000
   -2   -2    2    5    4    0.000000   -0.000000
   -2   -2    2    6    4   -0.000060    0.000000
   -2   -2    2    7    4   -0.000000   -0.000000
   -2   -2    2    8    4   -0.000000    0.000000
   -2   -2    2    1    5    0.000000   -0.000000
   -2   -2    2    2    5    0.000000   -0.000000
   -2   -2    2    3    5    0.000000   -0.000000
   -2   -2    2    4    5   -0.000000   -0.000000
   -2   -2    2    5    5    0.000092   -0.000000
   -2   -2    2    6    5    0.000000   -0.000000
   -2   -2    2    7    5    0.000086    0.000000
   -2   -2    2    8    5    0.000086    0.000000
   -2   -2    2    1    6   -0.002353    0.000000
   -2   -2    2    2    6    0.000000    0.000000
   -2   -2    2    3    6   -0.001013   -0.000000
   -2   -2    2    4    6   -0.001013    0.000000
   -2   -2    2    5    6    0.000670    0.000000
   -2   -2    2    6    6   -0.001049    0.000000
   -2   -2    2    7    6   -0.000000   -0.000000
   -2   -2    2    8    6   -0.000000   -0.000000
   -2   -2    2    1    7    0.000939    0.000000
   -2   -2    2    2    7   -0.000827   -0.000000
   -2   -2    2    3    7   -0.000105   -0.000000
   -2   -2    2    4    7    0.001524   -0.000000
   -2   -2    2    5    7   -0.000464    0.000000
   -2   -2    2    6    7   -0.000000   -0.000000
   -2   -2    2    7    7    0.000431    0.000000
   -2   -2    2    8    7    0.000000   -0.000000
   -2   -2    2    1    8    0.000939    0.000000
   -2   -2    2    2    8    0.000827   -0.000000
   -2   -2    2    3    8    0.001524    0.000000
   -2   -2    2    4    8   -0.000105   -0.000000
   -2   -2    2    5    8   -0.000464   -0.000000
   -2   -2    2    6    8    0.000000   -0.000000
   -2   -2    2    7    8   -0.000000   -0.000000
   -2   -2    2    8    8    0.000431    0.000000
   -2   -2    3    1    1   -0.000692    0.000000
   -2   -2    3    2    1   -0.000000   -0.000000
   -2   -2    3    3    1   -0.000110    0.000000
   -2   -2    3    4    1   -0.000110   -0.000000
   -2   -2    3    5    1    0.000221    0.000000
   -2   -2    3    6    1   -0.000000    0.000000
   -2   -2    3    7    1    0.000000   -0.000000
   -2   -2    3    8    1   -0.000000   -0.000000
   -2   -2    3    1    2    0.000000   -0.000000
   -2   -2    3    2    2   -0.000691   -0.000000
   -2   -2    3    3    2   -0.000191   -0.000000
   -2   -2    3    4    2    0.000191    0.000000
   -2   -2    3    5    2   -0.000000   -0.000000
   -2   -2    3    6    2    0.000000   -0.000000
   -2   -2    3    7    2   -0.000000   -0.000000
   -2   -2    3    8    2    0.000000   -0.000000
   -2   -2    3    1    3   -0.000110   -0.000000
   -2   -2    3    2    3   -0.000191   -0.000000
   -2   -2    3    3    3   -0.000001   -0.000000
   -2   -2    3    4    3   -0.000202   -0.000000
   -2   -2    3    5    3   -0.000201   -0.000000
   -2   -2    3    6    3   -0.000000    0.000000
   -2   -2    3    7    3   -0.000000   -0.000000
   -2   -2    3    8    3   -0.000000    0.000000
   -2   -2    3    1    4   -0.000110    0.000000
   -2   -2    3    2    4    0.000191    0.000000
   -2   -2    3    3    4   -0.000202   -0.000000
   -2   -2    3    4    4   -0.000001    0.000000
   -2   -2    3    5    4   -0.000201    0.000000
   -2   -2    3    6    4   -0.000000   -0.000000
   -2   -2    3    7    4    0.000000    0.000000
   -2   -2    3    8    4    0.000000   -0.000000
   -2   -2    3    1    5    0.000221   -0.000000
   -2   -2    3    2    5   -0.000000    0.000000
   -2   -2    3    3    5   -0.000201   -0.000000
   -2   -2    3    4    5   -0.000201    0.000000
   -2   -2    3    5    5   -0.000001    0.000000
   -2   -2    3    6    5   -0.000000    0.000000
   -2   -2    3    7    5    0.000000   -0.000000
   -2   -2    3    8    5   -0.000000   -0.000000
   -2   -2    3    1    6   -0.000593    0.000000
   -2   -2    3    2    6    0.000000   -0.000000
   -2   -2    3    3    6   -0.000018    0.000000
   -2   -2    3    4    6   -0.000018   -0.000000
   -2   -2    3    5    6    0.000335   -0.000000
   -2   -2    3    6    6   -0.000150    0.000000
   -2   -2    3    7    6   -0.000118   -0.000000
   -2   -2    3    8    6   -0.000118   -0.000000
   -2   -2    3    1    7    0.000294    0.000000
   -2   -2    3    2    7   -0.000511    0.000000
   -2   -2    3    3    7   -0.000017   -0.000000
   -2   -2    3    4    7    0.000335    0.000000
   -2   -2    3    5    7   -0.000017    0.000000
   -2   -2    3    6    7   -0.000118    0.000000
   -2   -2    3    7    7   -0.000145   -0.000000
   -2   -2    3    8    7   -0.000121    0.000000
   -2   -2    3    1    8    0.000294    0.000000
   -2   -2    3    2    8    0.000511   -0.000000
   -2   -2    3    3    8    0.000335    0.000000
   -2   -2    3    4    8   -0.000017   -0.000000
   -2   -2    3    5    8   -0.000017    0.000000
   -2   -2    3    6    8   -0.000118   -0.000000
   -2   -2    3    7    8   -0.000121    0.000000
   -2   -2    3    8    8   -0.000145   -0.000000
   -2   -1    0    1    1    0.000767    0.000000
   -2   -1    0    2    1    0.000439    0.000000
   -2   -1    0    3    1   -0.000479   -0.000000
   -2   -1    0    4    1   -0.000037   -0.000000
   -2   -1    0    5    1   -0.000667    0.000000
   -2   -1    0    6    1    0.003582    0.000000
   -2   -1    0    7    1    0.000069   -0.000000
   -2   -1    0    8    1   -0.000069   -0.000000
   -2   -1    0    1    2    0.000439   -0.000000
   -2   -1    0    2    2    0.000265    0.000000
   -2   -1    0    3    2   -0.000494    0.000000
   -2   -1    0    4    2    0.000064    0.000000
   -2   -1    0    5    2   -0.000166   -0.000000
   -2   -1    0    6    2   -0.000000    0.000000
   -2   -1    0    7    2   -0.001407    0.000000
   -2   -1    0    8    2   -0.001407   -0.000000
   -2   -1    0    1    3   -0.000479   -0.000000
   -2   -1    0    2    3   -0.000494    0.000000
   -2   -1    0    3    3    0.000001    0.000000
   -2   -1    0    4    3   -0.000254    0.000000
   -2   -1    0    5    3    0.000061   -0.000000
   -2   -1    0    6    3    0.000198    0.000000
   -2   -1    0    7    3   -0.000847    0.000000
   -2   -1    0    8    3    0.001337   -0.000000
   -2   -1    0    1    4   -0.000037    0.000000
   -2   -1    0    2    4    0.000064    0.000000
   -2   -1    0    3    4   -0.000254    0.000000
   -2   -1    0    4    4    0.000193    0.000000
   -2   -1    0    5    4    0.000254    0.000000
   -2   -1    0    6    4   -0.000198    0.000000
   -2   -1    0    7    4    0.001337   -0.000000
   -2   -1    0    8    4   -0.000847   -0.000000
   -2   -1    0    1    5   -0.000667    0.000000
   -2   -1    0    2    5   -0.000166   -0.000000
   -2   -1    0    3    5    0.000061   -0.000000
   -2   -1    0    4    5    0.000254   -0.000000
   -2   -1    0    5    5    0.000001    0.000000
   -2   -1    0    6    5   -0.002958    0.000000
   -2   -1    0    7    5    0.000086   -0.000000
   -2   -1    0    8    5   -0.000086   -0.000000
   -2   -1    0    1    6   -0.007445    0.000000
   -2   -1    0    2    6    0.000906   -0.000000
   -2   -1    0    3    6    0.000000   -0.000000
   -2   -1    0    4    6    0.017378   -0.000000
   -2   -1    0    5    6   -0.000000    0.000000
   -2   -1    0    6    6    0.002050   -0.000000
   -2   -1    0    7    6    0.000415    0.000000
   -2   -1    0    8    6    0.001916    0.000000
   -2   -1    0    1    7   -0.000000   -0.000000
   -2   -1    0    2    7    0.000000    0.000000
   -2   -1    0    3    7   -0.003610    0.000000
   -2   -1    0    4    7    0.000000    0.000000
   -2   -1    0    5    7    0.000937   -0.000000
   -2   -1    0    6    7    0.000415    0.000000
   -2   -1    0    7    7   -0.000042   -0.000000
   -2   -1    0    8    7   -0.000415    0.000000
   -2   -1    0    1    8   -0.029110    0.000000
   -2   -1    0    2    8   -0.001351    0.000000
   -2   -1    0    3    8    0.000000   -0.000000
   -2   -1    0    4    8    0.003908    0.000000
   -2   -1    0    5    8    0.000000   -0.000000
   -2   -1    0    6    8    0.001916    0.000000
   -2   -1    0    7    8   -0.000415   -0.000000
   -2   -1    0    8    8    0.002044   -0.000000
   -2   -1    1    1    1   -0.000740   -0.000000
   -2   -1    1    2    1    0.000187    0.000000
   -2   -1    1    3    1   -0.000000    0.000000
   -2   -1    1    4    1    0.002231    0.000000
